,id,reviews.text,reviews.rating,reviews.text_esp
937,AV1YnRtnglJLPUi8IJmV,"You will find detailed reviews of kindle paper white online. I will cover some other general observations,If you send a pdf to your kindle email , it will sync it to your kindle. But the fonts appear small when you open it in kindle paper white and the menu option did not allow me to change font size. You have to convert the pdf to be able to adjust font size.You will be able to convert your existing pdfs by sending a email with ""Convert"" in subject line and including the attachment and sending it to your kindle email (refer to amazon settings for finding out your kindle email). However it may lose the tables or other code diagrams from the original pdf so that is a pain (varies from pdf to pdf). Also if you are used to ios or android, the page turns are not the same like flipping. when you tap or perform a page flip,It will blink for a sec and refresh the page to move to next page. I found this a little annoying but it works. if you buy a book online then that might be a better option as it will let you read the formatted content correctly.Battery usage is fantastic.Another positive is that the inbuilt lights are not glaring in the dark so you will find reading to be a pleasant experience. They have settings to adjust brightness as well.",3.0,"Encontrará reseñas detalladas de kindle paper white en línea. Cubriré algunas otras observaciones generales, si envía un pdf a su correo electrónico kindle, lo sincronizará con su kindle. Pero las fuentes parecen pequeñas cuando lo abres en kindle paper white y la opción de menú no me permitía cambiar el tamaño de fuente. Tiene que convertir el pdf para poder ajustar el tamaño de fuente. Podrá convertir sus archivos pdf existentes enviando un correo electrónico con ""Convertir"" en la línea de asunto e incluyendo el archivo adjunto y enviándolo a su correo electrónico kindle (consulte la configuración de Amazon para averiguar su correo electrónico kindle). Sin embargo, puede perder las tablas u otros diagramas de código del pdf original, por lo que es un dolor (varía de pdf a pdf). Además, si está acostumbrado a iOS o Android, los giros de página no son los mismos que los de voltear. cuando toca o realiza un cambio de página, parpadeará durante un segundo y actualizará la página para pasar a la página siguiente. Encontré esto un poco molesto pero funciona. si compra un libro en línea, entonces esa podría ser una mejor opción, ya que le permitirá leer el contenido formateado correctamente. El uso de la batería es fantástico. Experiencia agradable. También tienen configuraciones para ajustar el brillo."
938,AVphgVaX1cnluZ0-DR74,"I bought this tablet for my son. He used it for mainly games. I though he would like reading his books on it but he prefers the actual book vs digital books. It works great, fast, and vibrant colors. I play with it on occasion. It fits in my hand at night and it's larger than my phone but not as expensive as other tablets. All in all it was worth the money.",3.0,"Compré esta tableta para mi hijo. Lo usó principalmente para juegos. Pensé que le gustaría leer sus libros sobre él, pero prefiere el libro real frente a los libros digitales. Funciona muy bien, rápido y con colores vibrantes. Juego con él de vez en cuando. Cabe en mi mano por la noche y es más grande que mi teléfono, pero no tan cara como otras tabletas. en general, valió la pena el dinero."
939,AVphgVaX1cnluZ0-DR74,I was excited to get this because of the price. After taking it home I started noticing things that bothered me. I use samsung devices and the amazon app store does not have a lot of the same apps. Even chrome would not work on this device. I did return this because I was looking for more than a bare stock tablet. But if that's what your looking for its great!,3.0,"Estaba emocionado de conseguir esto debido al precio. Después de llevarlo a casa comencé a notar cosas que me molestaban. Uso dispositivos Samsung y la tienda de aplicaciones de Amazon no tiene muchas de las mismas aplicaciones. Incluso Chrome no funcionaría en este dispositivo. Devolví esto porque estaba buscando más que una tableta original. Pero si eso es lo que buscas, ¡genial!"
940,AVpfl8cLLJeJML43AE3S,"I bought this as a gift for my son and his wife. I rhougjt with having a young baby at home and their hands always full it would come in handy. They liked the idea but after doing their own review search, decided it wasn't for them.",3.0,"Compré esto como un regalo para mi hijo y su esposa. Pensé que tener un bebé pequeño en casa y sus manos siempre llenas sería útil. Les gustó la idea, pero después de hacer su propia búsqueda de reseñas, decidieron que no era para ellos."
941,AVphgVaX1cnluZ0-DR74,"I like the price point for this tablet but for being a quad core processor, it runs kind of slow.",3.0,"Me gusta el precio de esta tableta, pero por ser un procesador de cuatro núcleos, funciona un poco lento."
942,AVqVGWLKnnc1JgDc3jF1,returning for a replacement. It got wet and quite working for a child's device it should be better made.,3.0,"regresando por un reemplazo. Se mojó y funcionó bastante para el dispositivo de un niño, debería estar mejor hecho."
943,AVqVGWLKnnc1JgDc3jF1,"The tablet itself was nice, but the screen was to small for books, videos, and minecraft.",3.0,"La tableta en sí era agradable, pero la pantalla era demasiado pequeña para libros, videos y Minecraft."
944,AVpfl8cLLJeJML43AE3S,"Fun for the first few days, but we hardly use it now after figuring out it can't answer many of our queries.",3.0,"Divertido durante los primeros días, pero ahora apenas lo usamos después de darnos cuenta de que no puede responder muchas de nuestras consultas."
945,AVpfl8cLLJeJML43AE3S,"I know a lot of the ability of the Amazon Echo is more than I know...if there was a real tutorial available, this would probably be a great product.",3.0,"Sé mucho de la capacidad de Amazon Echo es más de lo que sé... si hubiera un tutorial real disponible, este probablemente sería un gran producto."
946,AVphgVaX1cnluZ0-DR74,"I recently purchased this Amazon Fire for my daughter, i like that it has the little accent of a night light, so if we are watching a movie in the dark, she can still use it without illuminating the entire room. features are average, just like any other tablet. It is a little bulky but for a child, it gets the job done. Pretty sturdy when its dropped. Doesnt have much storage, but the good news is you can add your own SD to create more storage.",3.0,"Recientemente compré este Amazon Fire para mi hija, me gusta que tenga el pequeño acento de una luz de noche, así que si estamos viendo una película en la oscuridad, aún puede usarlo sin iluminar toda la habitación. Las características son promedio, como cualquier otra tableta. Es un poco voluminoso, pero para un niño, hace el trabajo. Bastante resistente cuando se cae. No tiene mucho almacenamiento, pero la buena noticia es que puede agregar su propia SD para crear más almacenamiento."
947,AVphgVaX1cnluZ0-DR74,They make a great child proof cover and the battery life is descent so far,3.0,Hacen una gran cubierta a prueba de niños y la duración de la batería es descendente hasta ahora
948,AVpfl8cLLJeJML43AE3S,"Not what I expected, I am not satisfied with the product",3.0,"No es lo que esperaba, no estoy satisfecho con el producto"
949,AVphgVaX1cnluZ0-DR74,Affordable tablet for kids to use. Great deal!!!!!!,3.0,Tableta asequible para que la usen los niños. ¡¡¡¡¡¡Gran oferta!!!!!!
950,AVqkIhwDv8e3D1O-lebb,"I was expecting an Android device and discovered it was an ""Android like"" device. My fault for not reading up on his device before hand. I returned the Amazon Fire and bought a Samsung Tab E.I probably would recommend this tablet if you wanted a device for reading.",3.0,"Esperaba un dispositivo Android y descubrí que era un dispositivo ""similar a Android"". Mi culpa por no leer en su dispositivo de antemano. Devolví el Amazon Fire y compré un Samsung Tab E. Probablemente recomendaría esta tableta si quisieras un dispositivo para leer."
951,AVsRjfwAU2_QcyX9PHqe,20 for a USB charger is outrageous! It should have bee free with the Paperwhite Kindle.,3.0,¡20 por un cargador USB es una barbaridad! Debería haber sido gratis con el Paperwhite Kindle.
952,AVphgVaX1cnluZ0-DR74,Works well but after memory builds it starts acting up. Shuts on and off randomly. But for the price it's ok.,3.0,"Funciona bien, pero después de que se acumula la memoria, comienza a fallar. Se enciende y se apaga aleatoriamente. Pero por el precio está bien."
953,AVphgVaX1cnluZ0-DR74,"I bought this when it was on sale, and my rewards coupon was expiring so I felt I didn't have much to lose. Overall, this tablet is a good value, but you have to be careful about certain aspects.The tablet is really fast for something in this price range. The screen has pretty good resolution as well. There is no Bluetooth connectivity so keyboards and wireless headphones won't work with it.The app store is the Amazon app store. I side loaded Google Play and am getting my apps from there (YouTube helpful for instructions). The lock screen is an Amazon billboard. The default search is Bing instead of Google. I haven't figured out how to fix that yet. I just use the Google app to search Google. You can load the Chromecast app from Play, but it is hit or miss as to whether it works. It works for YouTube and Flixter, but it doesn't work for any Disney Apps (Watch ESPN, Watch ABC, etc.). You can cast the screen and view things that way, but the resolution is limited to the resolution of the tablet's screen.I think it was a good deal since it was cheap, and I can now watch my Prime Movies on it. Still, it's not the tablet you would expect from an Android device. My satisfaction would improve greatly if Chromecast worked better.",3.0,"Compré esto cuando estaba en oferta y mi cupón de recompensas estaba a punto de caducar, así que sentí que no tenía mucho que perder. En general, esta tableta tiene una buena relación calidad-precio, pero hay que tener cuidado con ciertos aspectos. La tableta es realmente rápida para algo en este rango de precios. La pantalla también tiene una resolución bastante buena. No hay conectividad Bluetooth, por lo que los teclados y los auriculares inalámbricos no funcionarán. La tienda de aplicaciones es la tienda de aplicaciones de Amazon. Cargué Google Play y obtengo mis aplicaciones desde allí (YouTube es útil para obtener instrucciones). La pantalla de bloqueo es una valla publicitaria de Amazon. La búsqueda predeterminada es Bing en lugar de Google. Todavía no he descubierto cómo solucionarlo. Solo uso la aplicación de Google para buscar en Google. Puede cargar la aplicación Chromecast desde Play, pero es impredecible si funciona. Funciona para YouTube y Flixter, pero no funciona para ninguna aplicación de Disney (Watch ESPN, Watch ABC, etc.). Puede proyectar la pantalla y ver las cosas de esa manera, pero la resolución está limitada a la resolución de la pantalla de la tableta. Creo que fue una buena oferta porque era barata y ahora puedo ver mis Prime Movies en ella. Aún así, no es la tableta que esperarías de un dispositivo Android. Mi satisfacción mejoraría mucho si Chromecast funcionara mejor."
954,AV1YE_muvKc47QAVgpwE,It's a really cool device with a ton of apps but it often will freeze if left on to long,3.0,"Es un dispositivo realmente genial con un montón de aplicaciones, pero a menudo se congela si se deja encendido por mucho tiempo."
955,AVqVGWLKnnc1JgDc3jF1,I like the ipad its very helpful my son has learned alot and i hope that it will help other kids too as they prepare for pre k,3.0,"Me gusta el ipad, es muy útil, mi hijo ha aprendido mucho y espero que también ayude a otros niños mientras se preparan para prekínder."
956,AVphgVaX1cnluZ0-DR74,"You get what you pay for. A small tablet, with OK specs. What was annoying about this tablet was the fact that you have to pay to remove ""offers."" You shouldn't have to pay to remove bloatware.",3.0,"Tienes lo que pagas. Una tableta pequeña, con especificaciones OK. Lo que molestaba de esta tableta era el hecho de que tienes que pagar para eliminar las ""ofertas"". No debería tener que pagar para eliminar bloatware."
957,AVpfl8cLLJeJML43AE3S,"This product is fun, but it does not understand a lot of your questions. It is not a user friend item. So it is limited to very few things it can do. For the money, it needs a lot of work. I was expecting more. But it is a toy to have.",3.0,"Este producto es divertido, pero no entiende muchas de sus preguntas. No es un artículo amigo del usuario. Por lo tanto, se limita a muy pocas cosas que puede hacer. Por el dinero, necesita mucho trabajo. Esperaba más. Pero es un juguete para tener."
958,AVqVGWLKnnc1JgDc3jF1,"The tablet is pretty good, I would give it 5 stars if you are able to download an use apps from the Google store, that is one of my only big complaint. And also how fast the SD card got filled with items from Amazon OS that's on the tablet without the user knowing. On the other hand, With four kids using tablets as reward time it helps the kids free time is awesome it useful",3.0,"La tableta es bastante buena, le daría 5 estrellas si puede descargar y usar aplicaciones de la tienda de Google, esa es una de mis únicas grandes quejas. Y también qué tan rápido se llenó la tarjeta SD con elementos de Amazon OS que están en la tableta sin que el usuario lo sepa. Por otro lado, con cuatro niños usando tabletas como tiempo de recompensa, ayuda a los niños a tener tiempo libre, es increíble, útil."
959,AVpjEN4jLJeJML43rpUe,The sleek design and colors available for small kids is good. The tablet is a nice price and useful.,3.0,El diseño elegante y los colores disponibles para niños pequeños son buenos. La tableta tiene un buen precio y es útil.
960,AVphgVaX1cnluZ0-DR74,"Good bare bones tablet for anyone if that is all you seek. Do not expect the performance of a $400 tablet for $50. I have wifi & bluetooth going while streaming netflix and it performs fine, no lag on a reliable network. This is an amazon based OS, not a traditional android system.... so it is all geared toward amazon advertising and will not let you do much unless you register your device with an amazon account. It even asks for your credit card, but can be removed afterward. All apps must be obtained from their amazon app store, no google play store which is considerably simpler. There are ways around this of course if you know how. One more thing that is important and it is this... After more than a week, I finally noticed with more use that my screen has 2 spots with dead pixels which show up as solid white dots and cannot be seen unless on a very dark or black screen. After searching & reading online, it seems there are very many reports of these tablets purchased from any source having this issue. Even read someone who purchased a 5 pack and had several units with dead pixels. Test your new tablet right away after buying on a dark screen. You may be fine but it pays to look. I did not overly use my tablet at first and did not notice right away and though I still have the receipt, I already discarded the packaging. I am at the 14 day point today and could have still returned it otherwise, but honestly for all I use it for I am not overly concerned. Still whether 50 or 400 dollars, a brand new item should be free of defects. Again, so far I find it to be a reliable device if a simple bare bones tablet is all you need.",3.0,"Buena tableta básica para cualquier persona si eso es todo lo que busca. No espere el rendimiento de una tableta de $400 por $50. Tengo wifi y bluetooth funcionando mientras transmito netflix y funciona bien, sin demoras en una red confiable. Este es un sistema operativo basado en Amazon, no un sistema Android tradicional... por lo que está orientado a la publicidad de Amazon y no le permitirá hacer mucho a menos que registre su dispositivo con una cuenta de Amazon. Incluso le pide su tarjeta de crédito, pero puede eliminarla después. Todas las aplicaciones deben obtenerse de su tienda de aplicaciones de Amazon, no de Google Play Store, que es considerablemente más simple. Hay formas de evitar esto, por supuesto, si sabes cómo. Una cosa más que es importante y es esto... Después de más de una semana, finalmente noté con más uso que mi pantalla tiene 2 puntos con píxeles muertos que aparecen como puntos blancos sólidos y no se pueden ver a menos que esté en un lugar muy oscuro. o pantalla negra. Después de buscar y leer en línea, parece que hay muchos informes de estas tabletas compradas de cualquier fuente que tienen este problema. Incluso lee a alguien que compró un paquete de 5 y tenía varias unidades con píxeles muertos. Pruebe su nueva tableta inmediatamente después de comprarla en una pantalla oscura. Puede que estés bien, pero vale la pena mirar. No usé demasiado mi tableta al principio y no me di cuenta de inmediato y, aunque todavía tengo el recibo, ya descarté el empaque. Hoy estoy en el punto de 14 días y podría haberlo devuelto de otra manera, pero honestamente, por todo lo que uso, no estoy demasiado preocupado. Sea 50 o 400 dólares, un artículo nuevo debe estar libre de defectos. Una vez más, hasta ahora creo que es un dispositivo confiable si todo lo que necesita es una simple tableta básica."
961,AVqkIhwDv8e3D1O-lebb,ok for price a little slow and doesn't have as many apps as google play.,3.0,ok por el precio un poco lento y no tiene tantas aplicaciones como google play.
962,AVpfpK8KLJeJML43BCuD,I returned it because I wanted better sound...opted for a bose soundlink. Decent speaker with nice amazon prime/Alexa features...just not the sound I was looking for.,3.0,Lo devolví porque quería un mejor sonido... opté por un bose soundlink. Altavoz decente con buenas características de Amazon Prime/Alexa... simplemente no es el sonido que estaba buscando.
963,AVpfl8cLLJeJML43AE3S,I Ive used this for a month now. It works great 75 percent of the time. Alexa doesnt always understand you. The mic doesnt hear you when your 20 feet away.,3.0,He usado esto durante un mes ahora. Funciona muy bien el 75 por ciento del tiempo. Alexa no siempre te entiende. El micrófono no te escucha cuando estás a 20 pies de distancia.
964,AVpjEN4jLJeJML43rpUe,Brought this for my 8 yr old son. He cannot put it down. Would recommend this product.,3.0,Traje esto para mi hijo de 8 años. Él no puede dejarlo. Recomendaría este producto.
965,AVphgVaX1cnluZ0-DR74,"Priced for the modest budget, but is totally capable of performance to satisfy the basic needs of entry level tablet users.",3.0,"Con un precio para el presupuesto modesto, pero es totalmente capaz de rendimiento para satisfacer las necesidades básicas de los usuarios de tabletas de nivel de entrada."
966,AVqkIhwDv8e3D1O-lebb,"The camera is not very sharp , and you can not download another one .",3.0,"La cámara no es muy nítida, y no puedes descargar otra."
967,AVphgVaX1cnluZ0-DR74,"Works fine for a $50 basic tablet/reader. Other functions, not so great. Very entry level.",3.0,"Funciona bien para una tableta/lector básico de $50. Otras funciones, no tan grandes. Muy nivel de entrada."
968,AVpjEN4jLJeJML43rpUe,I got it because it was smaller and lighter than the original kindle fire. It is not as easy to operate as the original kindle fire.,3.0,Lo compré porque era más pequeño y liviano que el Kindle Fire original. No es tan fácil de operar como el fuego original.
969,AVpfpK8KLJeJML43BCuD,I own an echo and the tap. The tap is slower to respond. If you haven't used the echo then you will like the tap.,3.0,"Tengo un eco y el grifo. El toque es más lento para responder. Si no ha usado el eco, le gustará el toque."
970,AVphgVaX1cnluZ0-DR74,I was really hoping for this to take place for my phone with my kid. It did not. It works decent to stream videos.,3.0,Realmente esperaba que esto sucediera para mi teléfono con mi hijo. No lo hizo. Funciona decente para transmitir videos.
971,AVphgVaX1cnluZ0-DR74,"The system is a little slow and then if you get the one with the offers, they slow down your reading a bit. But, you can't beat the price. This is not a full tablet. It' an E-Reader with a lot of enhanced functions.",3.0,"El sistema es un poco lento y luego si te llega el de las ofertas te ralentizan un poco la lectura. Pero, no se puede superar el precio. Esta no es una tableta completa. Es un E-Reader con muchas funciones mejoradas."
972,AVqkIhwDv8e3D1O-lebb,Bought as gift for senior. Setup process could be easier.,3.0,Comprado como regalo para senior. El proceso de configuración podría ser más fácil.
973,AVphgVaX1cnluZ0-DR74,Good beginner tablet for older person who likes surf Internet.,3.0,Buena tableta para principiantes para personas mayores a las que les gusta navegar por Internet.
974,AVphgVaX1cnluZ0-DR74,"If you're just going to read and play a game or two, maybe surf the internet a bit, this is an ok tablet. But if you are a heavy user, I'd tell you to pass on this tablet because it won't keep up with your surfing/games/e-mail.",3.0,"Si solo vas a leer y jugar un juego o dos, tal vez navegar un poco por Internet, esta es una buena tableta. Pero si eres un gran usuario, te diría que dejes pasar esta tableta porque no se mantendrá al día con tu navegación/juegos/correo electrónico."
975,AVphgVaX1cnluZ0-DR74,I had wanted a Fire for about 3 Years but didn't pick one up but this time I did. Wasn't what I thought it would be like.,3.0,"Había querido un Fire durante aproximadamente 3 años, pero no elegí uno, pero esta vez lo hice. No fue lo que pensé que sería."
976,AVqVGZNvQMlgsOJE6eUY,"This is a pretty cool little device. Im able to download books through wireless and read them later at my convenience. Only drawback is I wish it had more storage. But for the price, it works good.",3.0,"Este es un pequeño dispositivo muy bueno. Puedo descargar libros de forma inalámbrica y leerlos más tarde cuando me convenga. El único inconveniente es que desearía que tuviera más espacio de almacenamiento. Pero por el precio, funciona bien."
977,AVpfl8cLLJeJML43AE3S,I returned the item because itt was not wireless. It always needed to be plugged in in order to work. Otherwise it was a great product. I was looking for something that could be taken from level to level as well as outside with ease.,3.0,"Devolví el artículo porque no era inalámbrico. Siempre necesitaba estar enchufado para funcionar. Por lo demás, fue un gran producto. Estaba buscando algo que pudiera llevarse de un nivel a otro, así como al exterior, con facilidad."
978,AVpjEN4jLJeJML43rpUe,Not easy to navigate and download apps to the device,3.0,No es fácil navegar y descargar aplicaciones al dispositivo
979,AVpjEN4jLJeJML43rpUe,I bought this as s present for my 65 year old grandma. She loves it. Very easy to operate. No issues,3.0,Compré esto como regalo para mi abuela de 65 años. A ella le encanta. Muy fácil de operar. Sin problemas
980,AVphgVaX1cnluZ0-DR74,"Bought this as a cheaper alternative for using with kids. Battery lasts longer than most tablets, the reason why I gave this such a mediocre rating is because you can't put a wallpaper for the lock screen. You always have an ad for something Amazon related, which can be annoying. But if it's just something small for the kiddos to use, good choice. I wouldn't recommend for adults.",3.0,"Compré esto como una alternativa más barata para usar con niños. La batería dura más que la mayoría de las tabletas, la razón por la que le di una calificación tan mediocre es porque no puedes poner un fondo de pantalla para la pantalla de bloqueo. Siempre tienes un anuncio de algo relacionado con Amazon, lo que puede ser molesto. Pero si es algo pequeño para que lo usen los niños, buena elección. No lo recomendaría para adultos."
981,AVphgVaX1cnluZ0-DR74,It's okay for a beginner tablet to me. Not enough apps for purchase. I like the play store better.,3.0,Está bien para una tableta para principiantes para mí. No hay suficientes aplicaciones para comprar. Me gusta más la play store.
982,AVphgVaX1cnluZ0-DR74,"Bought two of these tablets for my stepson and mother-in-law for Christmas. Not bad items for the price. Basic tablets,basic features, nothing special about them. They use them for connecting to the internet, playing games and watching movies. This tablet does this well on wi-fi. I expect them to perform well for the next couple of months.",3.0,"Compré dos de estas tabletas para mi hijastro y mi suegra para Navidad. No son malos artículos por el precio. Tabletas básicas, características básicas, nada especial en ellas. Los usan para conectarse a Internet, jugar y ver películas. Esta tableta lo hace bien en wi-fi. Espero que funcionen bien durante los próximos meses."
983,AVphgVaX1cnluZ0-DR74,This tablet is okay for moderate use. Mine tends to lag while playing games or surfing the internet..,3.0,Esta tableta está bien para un uso moderado. El mío tiende a retrasarse mientras juega o navega por Internet.
984,AVphgVaX1cnluZ0-DR74,Very different from my iPad. I'm sure I will get the hang of it.,3.0,Muy diferente de mi iPad. Estoy seguro de que le pillaré el truco.
985,AVphgVaX1cnluZ0-DR74,"I thought I would get the fire as a back up tab for my grand daughters. Well, in my opinion it's a little more confusing to navigate around than just a plain android tablet. So if, like me you are an android lurana566, this is a bit different to operate.",3.0,"Pensé que obtendría el fuego como una cuenta de respaldo para mis nietas. Bueno, en mi opinión, es un poco más confuso navegar que una simple tableta Android. Entonces, si, como yo, eres un androide lurana566, esto es un poco diferente de operar."
986,AVpfl8cLLJeJML43AE3S,"Traded in the Echo for Google Home after trying both. Did the training questions but still found it could only answer 6 of 10 questions. There were many specific apps but trying to remember the cues words is more difficult. Google home answers without cue words the first time and can extend a conversation based on the first question. Can ask for driving times to destinations without an app, same for getting a cocktail recipe. Very dry responses where GH has personality. Try them both before deciding what is best for your needs.",3.0,"Cambié el Echo por Google Home después de probar ambos. Hice las preguntas de capacitación, pero aún así descubrí que solo podía responder 6 de 10 preguntas. Había muchas aplicaciones específicas, pero tratar de recordar las palabras clave es más difícil. Google Home responde sin palabras clave la primera vez y puede extender una conversación basada en la primera pregunta. Puede solicitar tiempos de conducción a destinos sin una aplicación, lo mismo para obtener una receta de cóctel. Respuestas muy secas donde GH tiene personalidad. Pruébelos antes de decidir cuál es mejor para sus necesidades."
987,AVpfl8cLLJeJML43AE3S,Had to spend 2 hours on line to make it work on line.,3.0,Tuve que pasar 2 horas en línea para que funcionara en línea.
988,AVphgVaX1cnluZ0-DR74,For the price this was an ok purchase...the camera picture is not very good to say the least but overall ok for the price.,3.0,"Por el precio, esta fue una buena compra... la imagen de la cámara no es muy buena, por decir lo menos, pero en general está bien por el precio."
989,AV1YnRtnglJLPUi8IJmV,"I've had every Kindle e-reader available. Though it doesn't have all the features available on the Voyage, the Paperwhite is the best. The issue I've had are the emergence of tiny light ""leaks"" emerging from the source through the matte textured page background. They're little pinhole-sized, bright light scattered across the page. It usually begins with just one, or two, and becomes several over time. It's distracting to reading. In a conventional book, it would be like having a small speck of dirt on the page. If these little things don't bother you, then it's not an issue. The Paperwhite models don't seem to have this problem as often as the Voyage does. I went through 3 Voyage models before surrendering and returning to the Paperwhite. The Paperwhite has fewer total lights, so it's not as evenly lit as the Voyage, however, it's nothing significant.",3.0,"He tenido todos los lectores electrónicos Kindle disponibles. Aunque no tiene todas las funciones disponibles en Voyage, Paperwhite es la mejor. El problema que he tenido es la aparición de pequeñas ""fugas"" de luz que emergen de la fuente a través del fondo de la página con textura mate. Son pequeñas luces brillantes del tamaño de un agujero de alfiler esparcidas por la página. Por lo general, comienza con solo uno o dos, y se convierte en varios con el tiempo. Es una distracción para la lectura. En un libro convencional, sería como tener una pequeña mota de suciedad en la página. Si estas pequeñas cosas no te molestan, entonces no es un problema. Los modelos Paperwhite no parecen tener este problema con tanta frecuencia como el Voyage. Pasé por 3 modelos Voyage antes de rendirme y regresar al Paperwhite. El Paperwhite tiene menos luces totales, por lo que no está iluminado de manera tan uniforme como el Voyage, sin embargo, no es nada significativo."
990,AV1YnR7wglJLPUi8IJmi,Didn't do all that I wanted it to but it is sufficient for my 8 year old son.,3.0,"No hizo todo lo que quería, pero es suficiente para mi hijo de 8 años."
991,AVphgVaX1cnluZ0-DR74,This product is very easy and light to use. Love it.,3.0,Este producto es muy fácil y ligero de usar. Me encanta.
992,AVphgVaX1cnluZ0-DR74,"It's a good tablet but only for like little Childen to play on not for teens. I don't think it should have high expectations, if thinking that.",3.0,"Es una buena tableta, pero solo para que jueguen los pequeños Childen, no para adolescentes. No creo que deba tener grandes expectativas, si pensar en eso."
993,AVphgVaX1cnluZ0-DR74,basic tablet. Good for beginners. Easy to carry. It can be used with ease.,3.0,tableta básica. Bueno para principiantes. Fácil de cargar. Se puede utilizar con facilidad.
994,AVpfl8cLLJeJML43AE3S,it does a lot LESS than you would expect. the advertisements is about all it does. no need to spend this large amount of money to listen to music you have on your phone. any info you get on the echo you get on your phone.,3.0,hace mucho MENOS de lo que cabría esperar. los anuncios es sobre todo lo que hace. no es necesario gastar esta gran cantidad de dinero para escuchar la música que tiene en su teléfono. cualquier información que obtenga en el eco que recibe en su teléfono.
995,AV1YE_muvKc47QAVgpwE,"I bought this and an AppleTV at the same time. The FireTV is just kinda OK. The interface isn't that intuitive and could use some polish. I had to enter the same username and password for multiple apps over and over (you only have to do it once on the AppleTV)...may not sound like that big of a deal, but it took much longer to setup.In my opinion, the AppleTV is a better product.",3.0,"Compré esto y un AppleTV al mismo tiempo. El FireTV está un poco bien. La interfaz no es tan intuitiva y le vendría bien un poco de pulido. Tuve que ingresar el mismo nombre de usuario y contraseña para varias aplicaciones una y otra vez (solo tiene que hacerlo una vez en el AppleTV)... puede que no suene como un gran problema, pero tomó mucho más tiempo configurarlo. En mi opinión, el AppleTV es un mejor producto."
996,AVphgVaX1cnluZ0-DR74,"I have owned a few tablets and currently own an iPad and iPhone. I'm invested in the Amazon ecosystem via Kindle e-readers and Fire TV's. This tablet is incredibly affordable and offers acceptable performance but it's heavily restricted if you do not figure out how to install the Google Play store as the Amazon App Store is missing a huge number of ""every day apps"". It's a great extension for Fire TV's and it's certainly a good choice as a primary tablet for kids or parents who don't have an Apple budget. Personally I still find myself reaching for the iPad.",3.0,"He tenido algunas tabletas y actualmente tengo un iPad y un iPhone. Estoy invertido en el ecosistema de Amazon a través de lectores electrónicos Kindle y Fire TV. Esta tableta es increíblemente asequible y ofrece un rendimiento aceptable, pero está muy restringida si no sabe cómo instalar la tienda Google Play, ya que a la tienda de aplicaciones de Amazon le faltan una gran cantidad de ""aplicaciones diarias"". Es una gran extensión para Fire TV y ciertamente es una buena opción como tableta principal para niños o padres que no tienen un presupuesto de Apple. Personalmente, todavía me encuentro alcanzando el iPad."
997,AVphgVaX1cnluZ0-DR74,"Good tablet but you could find a better one in market within same price range. The one thing I don't like is the brightness , it's poor.And amazon could have given a better FaceTime camera., that's really bad.",3.0,"Buena tableta, pero podría encontrar una mejor en el mercado dentro del mismo rango de precios. Lo único que no me gusta es el brillo, es pobre. Y Amazon podría haber dado una cámara FaceTime mejor. Eso es realmente malo."
998,AVpjEN4jLJeJML43rpUe,Screen larger than phone. Visual better...........,3.0,Pantalla más grande que el teléfono. Visualmente mejor...........
999,AVphgVaX1cnluZ0-DR74,"I got this for my 6 yr old son, I was looking to get him the Samsung tab 4 but this was a great deal less money. It works for the things he does.",3.0,"Compré esto para mi hijo de 6 años, estaba buscando para conseguirle la pestaña 4 de Samsung, pero esto era mucho menos dinero. Funciona para las cosas que hace."
1000,AVpfl8cLLJeJML43AE3S,"bought this to see the difference from google's product. was not happy, google was more responsive and easier to use. returned product 2 days later!",3.0,"Compré esto para ver la diferencia con el producto de Google. no estaba contento, Google respondía mejor y era más fácil de usar. producto devuelto 2 días después!"
1001,AVpfl8cLLJeJML43AE3S,If it understands your question it works quite well. I enjoy it for music and basic knowledge.,3.0,"Si entiende tu pregunta, funciona bastante bien. Lo disfruto por la música y los conocimientos básicos."
1002,AVsRjfwAU2_QcyX9PHqe,"As an OEM replacement, I suppose its worth a bit more but this price is excessive. A similar product for my Amazon fire was purchased at Walmart for about 3",3.0,"Como reemplazo de OEM, supongo que vale un poco más, pero este precio es excesivo. Se compró un producto similar para mi fuego de Amazon en Walmart por alrededor de 3"
1003,AVphgVaX1cnluZ0-DR74,I've had 5 in my household over the years. It's good and does a lot more than be a reader. It's like a tablet...,3.0,He tenido 5 en mi hogar a lo largo de los años. Es bueno y hace mucho más que ser un lector. Es como una tableta...
1004,AVqkIhwDv8e3D1O-lebb,Was looking for a cheap tablet for my a son to use saw this unit on sale on black Friday good unit.,3.0,Estaba buscando una tableta barata para que la usara mi hijo. Vi esta unidad a la venta el viernes negro. Buena unidad.
1005,AV1YE_muvKc47QAVgpwE,"Tried IP controlling with a Control4 system, response was slow with button presses. Video quality seems better on Appletv",3.0,"Intenté el control de IP con un sistema Control4, la respuesta fue lenta al presionar los botones. La calidad del video parece mejor en Appletv"
